mlb_player_id,stat_type,stat_group,season,game_date,team_id,team_name,opponent_id,opponent_name,position,gamesPlayed,games,gamesStarted,assists,putOuts,errors,chances,fielding,doublePlays,triplePlays,throwingErrors,rangeFactorPerGame,rangeFactorPer9Inn,innings,inningsPitched,catcherERA,flyOuts,groundOuts,airOuts,passedBall,wins,losses,wildPitches,pickoffs,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,groundIntoTriplePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,summary,isHome,isWin,game_id,game_number,day_night,era,game,injured
457705,gameLog,hitting,2024,2024-08-07,134.0,Pittsburgh Pirates,135.0,San Diego Padres,,1,na,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,.231,5.0,.334,.391,.725,0.0,0.0,.---,0.0,0.0,26.0,6.0,5.0,3.0,3.0,0.0,0.0,1.000,-.--,0.0,5.00,"2-5 | HR, BB, 3 K",1.0,0.0,745469.0,1.0,day,na,na,1
457705,gameLog,hitting,2024,2024-08-11,134.0,Pittsburgh Pirates,119.0,Los Angeles Dodgers,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,.234,5.0,.335,.408,.743,0.0,0.0,.---,0.0,0.0,24.0,5.0,8.0,4.0,1.0,0.0,0.0,.000,1.00,0.0,2.50,"2-5 | 2 HR, 2 K, 4 RBI",0.0,0.0,746114.0,1.0,day,na,na,1
457705,gameLog,hitting,2024,2024-08-12,134.0,Pittsburgh Pirates,135.0,San Diego Padres,,1,na,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,.235,3.0,.338,.407,.745,0.0,0.0,.---,0.0,0.0,23.0,5.0,1.0,1.0,0.0,0.0,0.0,.333,1.00,0.0,-.--,"1-3 | BB, HBP, RBI",0.0,0.0,745383.0,1.0,day,na,na,1
457705,gameLog,hitting,2024,2024-08-13,134.0,Pittsburgh Pirates,135.0,San Diego Padres,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,.235,4.0,.337,.405,.742,0.0,0.0,.---,0.0,0.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,.500,1.00,0.0,-.--,1-4 | 2 K,0.0,0.0,745382.0,1.0,day,na,na,1
457705,gameLog,hitting,2024,2024-08-16,134.0,Pittsburgh Pirates,136.0,Seattle Mariners,,1,na,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,.235,3.0,.336,.405,.741,0.0,0.0,.---,0.0,0.0,17.0,4.0,1.0,1.0,1.0,0.0,1.0,.333,0.00,0.0,-.--,"1-3 | K, RBI",1.0,1.0,745462.0,1.0,day,na,na,1
457705,gameLog,hitting,2024,2024-08-30,134.0,Pittsburgh Pirates,114.0,Cleveland Guardians,,1,na,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,.238,5.0,.337,.415,.752,0.0,0.0,.---,0.0,0.0,15.0,5.0,6.0,3.0,2.0,0.0,0.0,.250,0.50,0.0,5.00,"2-5 | HR, 2B, 3 RBI",0.0,0.0,746593.0,1.0,day,na,na,1
502054,gameLog,hitting,2024,2024-05-25,145.0,Chicago White Sox,110.0,Baltimore Orioles,,1,na,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,.327,3.0,.374,.477,.851,0.0,0.0,.---,0.0,0.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,.500,0.00,0.0,-.--,"1-3 | BB, K, R",1.0,0.0,746794.0,1.0,day,na,na,1
502054,gameLog,hitting,2024,2024-05-26,145.0,Chicago White Sox,110.0,Baltimore Orioles,,1,na,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,.315,4.0,.361,.459,.820,0.0,0.0,.---,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,.000,0.50,0.0,-.--,0-4 | K,1.0,0.0,746789.0,1.0,day,na,na,1
502054,gameLog,hitting,2024,2024-05-27,145.0,Chicago White Sox,141.0,Toronto Blue Jays,,1,na,,,,,,,,,,,,,,,0.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,.304,4.0,.355,.443,.798,0.0,0.0,.---,0.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,.000,2.00,0.0,-.--,"0-4 | BB, K",1.0,0.0,746788.0,1.0,day,na,na,1
502054,gameLog,hitting,2024,2024-05-28,145.0,Chicago White Sox,141.0,Toronto Blue Jays,,1,na,,,,,,,,,,,,,,,0.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,.294,4.0,.344,.429,.773,0.0,0.0,.---,0.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,.000,2.00,0.0,-.--,0-4 | K,1.0,0.0,746791.0,1.0,day,na,na,1
502054,gameLog,hitting,2024,2024-05-31,145.0,Chicago White Sox,158.0,Milwaukee Brewers,,1,na,,,,,,,,,,,,,,,0.0,2.0,0.0,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,.298,5.0,.346,.427,.773,0.0,0.0,.---,0.0,0.0,18.0,5.0,2.0,0.0,1.0,0.0,0.0,.500,2.00,0.0,-.--,"2-5 | K, 2 R",0.0,0.0,745983.0,1.0,day,na,na,1
502054,gameLog,hitting,2024,2024-06-01,145.0,Chicago White Sox,158.0,Milwaukee Brewers,,1,na,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,.287,5.0,.333,.411,.744,0.0,0.0,.---,0.0,0.0,20.0,5.0,0.0,0.0,2.0,0.0,0.0,.000,2.00,0.0,-.--,0-5 | 2 K,0.0,0.0,745980.0,1.0,day,na,na,1
502054,gameLog,hitting,2024,2024-06-02,145.0,Chicago White Sox,158.0,Milwaukee Brewers,,1,na,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,.280,3.0,.331,.402,.733,0.0,0.0,.---,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,"0-3 | BB, 3 K",0.0,0.0,745984.0,1.0,day,na,na,1
502054,gameLog,hitting,2024,2024-06-14,145.0,Chicago White Sox,109.0,Arizona Diamondbacks,,1,na,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,.279,4.0,.329,.397,.726,0.0,0.0,.---,0.0,0.0,13.0,4.0,1.0,0.0,2.0,0.0,0.0,.333,1.00,0.0,-.--,1-4 | K,0.0,0.0,747191.0,1.0,day,na,na,1
516782,gameLog,hitting,2024,2024-06-16,121.0,New York Mets,135.0,San Diego Padres,,1,na,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,.281,4.0,.335,.424,.759,0.0,0.0,.---,1.0,0.0,18.0,5.0,0.0,0.0,4.0,0.0,0.0,.000,1.00,0.0,-.--,"0-4 | BB, 2 K",1.0,1.0,745807.0,1.0,day,na,na,1
516782,gameLog,hitting,2024,2024-06-18,121.0,New York Mets,140.0,Texas Rangers,,1,na,,,,,,,,,,,,,,,0.0,3.0,1.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.280,5.0,.332,.419,.751,0.0,0.0,.---,0.0,0.0,16.0,5.0,1.0,0.0,3.0,0.0,0.0,.200,3.00,0.0,-.--,1-5 | R,0.0,1.0,745004.0,1.0,day,na,na,1
516782,gameLog,hitting,2024,2024-06-19,121.0,New York Mets,140.0,Texas Rangers,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,.279,4.0,.331,.421,.752,0.0,0.0,.---,0.0,0.0,14.0,4.0,2.0,1.0,0.0,0.0,0.0,.500,1.00,0.0,-.--,"1-4 | 2B, 2 K, RBI",0.0,0.0,745002.0,1.0,day,na,na,1
516782,gameLog,hitting,2024,2024-06-21,121.0,New York Mets,112.0,Chicago Cubs,,1,na,,,,,,,,,,,,,,,0.0,3.0,0.0,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.279,4.0,.330,.418,.748,0.0,0.0,.---,0.0,0.0,11.0,4.0,1.0,1.0,2.0,0.0,0.0,.250,3.00,0.0,-.--,"1-4 | RBI, 2 R",0.0,1.0,746861.0,1.0,day,na,na,1
516782,gameLog,hitting,2024,2024-06-22,121.0,New York Mets,112.0,Chicago Cubs,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.278,1.0,.328,.416,.744,0.0,0.0,.---,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,.000,1.00,0.0,-.--,0-1,0.0,0.0,746863.0,1.0,day,na,na,1
516782,gameLog,hitting,2024,2024-08-18,121.0,New York Mets,146.0,Miami Marlins,,1,na,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,.278,3.0,.328,.415,.743,0.0,0.0,.---,0.0,0.0,12.0,3.0,1.0,0.0,1.0,0.0,0.0,.500,0.00,0.0,-.--,1-3 | K,1.0,0.0,745786.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-03-28,119.0,Los Angeles Dodgers,138.0,St. Louis Cardinals,,1,na,,,,,,,,,,,,,,,0.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.222,3.0,.200,.222,.422,0.0,0.0,.---,0.0,0.0,11.0,3.0,0.0,0.0,2.0,0.0,0.0,.000,2.00,0.0,-.--,0-3,1.0,1.0,746165.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-03-30,119.0,Los Angeles Dodgers,138.0,St. Louis Cardinals,,1,na,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,.214,5.0,.200,.214,.414,0.0,0.0,.---,0.0,0.0,18.0,5.0,1.0,0.0,2.0,0.0,0.0,.250,0.50,0.0,-.--,1-5 | K,1.0,0.0,746168.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-05-17,119.0,Los Angeles Dodgers,113.0,Cincinnati Reds,,1,na,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,.235,3.0,.263,.412,.675,0.0,0.0,.---,0.0,0.0,11.0,4.0,4.0,2.0,1.0,0.0,0.0,.000,0.00,0.0,3.00,"1-3 | HR, HBP, 2 RBI",1.0,1.0,746148.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-06-25,119.0,Los Angeles Dodgers,145.0,Chicago White Sox,,1,na,,,,,,,,,,,,,,,0.0,2.0,1.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.229,4.0,.330,.448,.778,0.0,0.0,.---,0.0,0.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,.250,2.00,0.0,-.--,1-4 | 2B,0.0,1.0,746775.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-06-26,119.0,Los Angeles Dodgers,145.0,Chicago White Sox,,1,na,,,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.220,4.0,.319,.430,.749,0.0,0.0,.---,0.0,0.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,.000,3.00,0.0,-.--,0-4,0.0,1.0,746777.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-06-28,119.0,Los Angeles Dodgers,137.0,San Francisco Giants,,1,na,,,,,,,,,,,,,,,0.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,.214,3.0,.308,.417,.725,0.0,0.0,.---,0.0,0.0,10.0,4.0,0.0,1.0,2.0,0.0,1.0,.000,2.00,0.0,-.--,"0-3 | K, RBI",0.0,0.0,745319.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-06-29,119.0,Los Angeles Dodgers,137.0,San Francisco Giants,,1,na,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,.222,5.0,.317,.435,.752,0.0,0.0,.---,0.0,0.0,16.0,6.0,4.0,2.0,2.0,0.0,0.0,.400,2.00,0.0,-.--,"2-5 | 3B, HBP, 2 RBI",0.0,1.0,745317.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-06-30,119.0,Los Angeles Dodgers,137.0,San Francisco Giants,,1,na,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.214,4.0,.308,.420,.728,0.0,0.0,.---,0.0,0.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,.000,1.00,0.0,-.--,0-4,0.0,0.0,745320.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-07-02,119.0,Los Angeles Dodgers,109.0,Arizona Diamondbacks,,1,na,,,,,,,,,,,,,,,0.0,2.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,.209,3.0,.306,.409,.715,0.0,0.0,.---,0.0,0.0,19.0,4.0,0.0,0.0,1.0,0.0,0.0,.000,2.00,0.0,-.--,"0-3 | BB, K",1.0,1.0,746133.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-07-03,119.0,Los Angeles Dodgers,109.0,Arizona Diamondbacks,,1,na,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.205,2.0,.301,.402,.703,0.0,0.0,.---,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,.000,0.00,0.0,-.--,0-2,1.0,0.0,746128.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-07-04,119.0,Los Angeles Dodgers,109.0,Arizona Diamondbacks,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.203,1.0,.299,.398,.697,0.0,0.0,.---,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,.000,1.00,0.0,-.--,0-1,1.0,0.0,746126.0,1.0,day,na,na,1
518792,gameLog,hitting,2024,2024-07-21,119.0,Los Angeles Dodgers,111.0,Boston Red Sox,,1,na,,,,,,,,,,,,,,,0.0,2.0,1.0,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,.205,4.0,.298,.418,.716,0.0,0.0,.---,0.0,0.0,16.0,4.0,4.0,2.0,0.0,0.0,0.0,.000,2.00,0.0,4.00,"1-4 | HR, 2 RBI, R",1.0,1.0,746125.0,1.0,day,na,na,1
518934,gameLog,hitting,2024,2024-05-28,147.0,New York Yankees,108.0,Los Angeles Angels,,1,na,,,,,,,,,,,,,,,2.0,0.0,3.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,.000,3.0,.250,.000,.250,0.0,0.0,.---,0.0,0.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0,.000,0.00,0.0,-.--,"0-3 | BB, R",0.0,0.0,746229.0,1.0,day,na,na,1
518934,gameLog,hitting,2024,2024-09-03,147.0,New York Yankees,140.0,Texas Rangers,,1,na,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.204,3.0,.269,.259,.528,0.0,0.0,.---,1.0,0.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0,.333,1.00,0.0,-.--,1-3,0.0,0.0,744968.0,1.0,day,na,na,1
527038,gameLog,hitting,2024,2024-06-18,137.0,San Francisco Giants,112.0,Chicago Cubs,,1,na,,,,,,,,,,,,,,,0.0,1.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.212,4.0,.286,.326,.612,0.0,0.0,.---,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,.000,0.33,0.0,-.--,0-4,0.0,0.0,746867.0,1.0,day,na,na,1
527038,gameLog,hitting,2024,2024-06-19,137.0,San Francisco Giants,112.0,Chicago Cubs,,1,na,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,.211,1.0,.288,.324,.612,0.0,0.0,.---,0.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,.000,0.00,0.0,-.--,0-1 | BB,0.0,0.0,746864.0,1.0,day,na,na,1
527038,gameLog,hitting,2024,2024-06-20,137.0,San Francisco Giants,138.0,St. Louis Cardinals,,1,na,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.212,4.0,.287,.323,.610,0.0,0.0,.---,0.0,0.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0,.250,2.00,0.0,-.--,1-4 | RBI,0.0,0.0,745164.0,1.0,day,na,na,1
527038,gameLog,hitting,2024,2024-06-23,137.0,San Francisco Giants,138.0,St. Louis Cardinals,,1,na,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.216,1.0,.290,.332,.622,0.0,0.0,.---,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.000,-.--,0.0,-.--,"1-1 | 2B, RBI",0.0,0.0,745165.0,1.0,day,na,na,1
527038,gameLog,hitting,2024,2024-06-24,137.0,San Francisco Giants,112.0,Chicago Cubs,,1,na,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,.211,4.0,.288,.325,.613,0.0,0.0,.---,0.0,0.0,22.0,5.0,0.0,1.0,4.0,0.0,0.0,.000,1.00,0.0,-.--,"0-4 | BB, 2 K, RBI",1.0,1.0,745323.0,1.0,day,na,na,1
527038,gameLog,hitting,2024,2024-06-27,137.0,San Francisco Giants,112.0,Chicago Cubs,,1,na,,,,,,,,,,,,,,,2.0,1.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.206,5.0,.282,.317,.599,0.0,0.0,.---,0.0,0.0,14.0,5.0,0.0,0.0,6.0,0.0,0.0,.000,0.25,0.0,-.--,0-5,1.0,0.0,745324.0,1.0,day,na,na,1
527038,gameLog,hitting,2024,2024-07-09,137.0,San Francisco Giants,141.0,Toronto Blue Jays,,1,na,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,.207,4.0,.281,.315,.596,0.0,0.0,.---,0.0,0.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,.333,1.00,0.0,-.--,1-4 | K,1.0,1.0,745316.0,1.0,day,na,na,1
527038,gameLog,hitting,2024,2024-07-20,137.0,San Francisco Giants,115.0,Colorado Rockies,,1,na,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.207,3.0,.278,.319,.597,0.0,0.0,.---,0.0,0.0,9.0,3.0,2.0,1.0,2.0,0.0,0.0,.333,0.00,0.0,-.--,"1-3 | 2B, RBI",0.0,0.0,746527.0,1.0,day,na,na,1
527038,gameLog,hitting,2024,2024-07-23,137.0,San Francisco Giants,119.0,Los Angeles Dodgers,,1,na,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.206,1.0,.277,.318,.595,0.0,0.0,.---,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,.000,0.00,0.0,-.--,0-1,0.0,0.0,746118.0,1.0,day,na,na,1
542932,gameLog,hitting,2024,2024-04-03,147.0,New York Yankees,109.0,Arizona Diamondbacks,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,.167,2.0,.167,.167,.334,0.0,0.0,.---,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,.000,1.00,0.0,-.--,"0-2 | K, R",0.0,1.0,747219.0,1.0,day,na,na,1
542932,gameLog,hitting,2024,2024-04-05,147.0,New York Yankees,141.0,Toronto Blue Jays,,1,na,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,.222,3.0,.222,.222,.444,0.0,0.0,.---,0.0,0.0,11.0,3.0,1.0,0.0,2.0,0.0,0.0,.500,0.00,0.0,-.--,1-3 | K,1.0,0.0,745764.0,1.0,day,na,na,1
542932,gameLog,hitting,2024,2024-04-08,147.0,New York Yankees,146.0,Miami Marlins,,1,na,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,.167,3.0,.167,.167,.334,0.0,0.0,.---,0.0,0.0,17.0,4.0,0.0,0.0,3.0,1.0,0.0,.000,1.00,0.0,-.--,0-3 | 2 K,1.0,1.0,745761.0,1.0,day,na,na,1
542932,gameLog,hitting,2024,2024-04-09,147.0,New York Yankees,146.0,Miami Marlins,,1,na,,,,,,,,,,,,,,,0.0,0.0,2.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,.200,3.0,.250,.200,.450,0.0,0.0,.---,0.0,0.0,15.0,4.0,1.0,0.0,1.0,0.0,0.0,.333,0.00,0.0,-.--,"1-3 | BB, R",1.0,1.0,745762.0,1.0,day,na,na,1
542932,gameLog,hitting,2024,2024-04-10,147.0,New York Yankees,146.0,Miami Marlins,,1,na,,,,,,,,,,,,,,,0.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.211,4.0,.250,.211,.461,0.0,0.0,.---,0.0,0.0,17.0,4.0,1.0,0.0,2.0,0.0,0.0,.250,2.00,0.0,-.--,1-4,1.0,0.0,745763.0,1.0,day,na,na,1
542932,gameLog,hitting,2024,2024-05-16,147.0,New York Yankees,142.0,Minnesota Twins,,1,na,,,,,,,,,,,,,,,0.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.262,4.0,.295,.262,.557,0.0,1.0,1.000,0.0,0.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,.250,2.00,0.0,-.--,1-4 | SB,0.0,1.0,745907.0,1.0,day,na,na,1
542932,gameLog,hitting,2024,2024-05-18,147.0,New York Yankees,145.0,Chicago White Sox,,1,na,,,,,,,,,,,,,,,0.0,2.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,.250,2.0,.313,.250,.563,0.0,0.0,.---,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,.000,2.00,0.0,-.--,"0-2 | 2 BB, R",1.0,1.0,745744.0,1.0,day,na,na,1
542932,gameLog,hitting,2024,2024-05-19,147.0,New York Yankees,145.0,Chicago White Sox,,1,na,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,.277,3.0,.333,.340,.673,0.0,0.0,.---,0.0,0.0,10.0,3.0,5.0,3.0,1.0,0.0,0.0,1.000,-.--,0.0,3.00,"2-3 | HR, K, 3 RBI",1.0,1.0,745745.0,1.0,day,na,na,1
542932,gameLog,hitting,2024,2024-05-20,147.0,New York Yankees,136.0,Seattle Mariners,,1,na,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.275,4.0,.327,.333,.660,1.0,0.0,.000,1.0,0.0,7.0,4.0,1.0,1.0,4.0,0.0,0.0,.250,0.50,0.0,-.--,"1-4 | RBI, CS",1.0,0.0,745746.0,1.0,day,na,na,1
542932,gameLog,hitting,2024,2024-05-24,147.0,New York Yankees,135.0,San Diego Padres,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,.273,4.0,.322,.327,.649,0.0,1.0,1.000,0.0,0.0,15.0,4.0,1.0,0.0,2.0,0.0,0.0,.500,1.00,0.0,-.--,"1-4 | 2 K, SB",0.0,1.0,745415.0,1.0,day,na,na,1
545361,gameLog,hitting,2024,2024-04-20,108.0,Los Angeles Angels,113.0,Cincinnati Reds,,1,na,,,,,,,,,,,,,,,2.0,0.0,2.0,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,.256,4.0,.337,.610,.947,0.0,0.0,.---,0.0,0.0,17.0,4.0,1.0,0.0,1.0,0.0,0.0,.333,0.00,0.0,-.--,"1-4 | K, R",0.0,0.0,746726.0,1.0,day,na,na,1
545361,gameLog,hitting,2024,2024-04-21,108.0,Los Angeles Angels,113.0,Cincinnati Reds,,1,na,,,,,,,,,,,,,,,0.0,1.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.244,4.0,.323,.581,.904,0.0,0.0,.---,0.0,0.0,20.0,4.0,0.0,0.0,1.0,0.0,0.0,.000,0.33,0.0,-.--,0-4,0.0,0.0,746727.0,1.0,day,na,na,1
545361,gameLog,hitting,2024,2024-04-22,108.0,Los Angeles Angels,110.0,Baltimore Orioles,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,.236,3.0,.327,.562,.889,0.0,0.0,.---,0.0,0.0,29.0,5.0,0.0,0.0,5.0,0.0,0.0,.000,1.00,0.0,-.--,"0-3 | 2 BB, 2 K",1.0,0.0,746242.0,1.0,day,na,na,1
545361,gameLog,hitting,2024,2024-04-23,108.0,Los Angeles Angels,110.0,Baltimore Orioles,,1,na,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,.237,4.0,.324,.581,.905,0.0,0.0,.---,0.0,0.0,18.0,4.0,4.0,1.0,2.0,0.0,0.0,.000,0.00,0.0,4.00,"1-4 | HR, 2 K, RBI",1.0,1.0,746246.0,1.0,day,na,na,1
